BV2 CONTROL (1),BV2 + TGFB (1),BV2 + IL10 (1),BV2 + LPS (1),BV2 CONTROL (2),BV2 + TGFB (2),BV2 + IL10 (2),BV2 + LPS (2),BV2 CONTROL (3),BV2 + TGFB (3),BV2 + IL10 (3),BV2 + LPS (3),BV2 CONTROL (4),BV2 + TGFB (4),BV2 + IL10 (4),BV2 + LPS (4),Student's T-test Significant BV2 + TGFB_BV2 CONTROL,Student's T-test significant,Student's T-test Significant BV2 + IL10_BV2 CONTROL,Student's T-test significant_,Student's T-test Significant BV2 + LPS_BV2 CONTROL,Student's T-test significant__,Peptides,Razor + unique peptides,Unique peptides,Score,MS/MS count,-Log Student's T-test p-value BV2 + TGFB_BV2 CONTROL,Student's T-test Difference BV2 + TGFB_BV2 CONTROL,Student's T-test Test statistic BV2 + TGFB_BV2 CONTROL,-Log Student's T-test p-value BV2 + IL10_BV2 CONTROL,Student's T-test Difference BV2 + IL10_BV2 CONTROL,Student's T-test Test statistic BV2 + IL10_BV2 CONTROL,-Log Student's T-test p-value BV2 + LPS_BV2 CONTROL,Student's T-test Difference BV2 + LPS_BV2 CONTROL,Student's T-test Test statistic BV2 + LPS_BV2 CONTROL,Majority protein IDs,Protein names,Gene names
17.2747612,17.5934639,17.66740227,19.01783562,17.65857506,18.34581184,16.97801781,18.33908463,18.36285973,17.10205841,18.67538452,17.65403366,17.73297501,17.17640686,17.68380356,17.4011631,,,,,,,1,1,1,17.866,23,0.224061403,-0.202857494,-0.558129338,0.004938882,-0.006140709,-0.014773045,0.346893484,0.345736504,0.808074528,P99028;Q8BMU6,"Cytochrome b-c1 complex subunit 6, mitochondrial",Uqcrh
17.87008858,19.09931183,19.65163612,20.45944023,18.15659714,18.61331558,19.70440102,20.89644814,19.31588364,19.5140667,19.56089211,21.46358681,18.55550957,18.79946518,18.75688171,20.95034599,,,+,BV2 + IL10_BV2 CONTROL,+,BV2 + LPS_BV2 CONTROL,10,10,10,66.555,70,0.697421131,0.532020092,1.43712263,1.305415283,0.94393301,2.454348506,3.228365947,2.467935562,6.580333118,P99029;Q3UWS9;Q3U7H9;P99029-2;G3UZJ4;H3BJQ7;A0A494BAZ4;Q9D6X2;Q91YU9,"Peroxiredoxin-5, mitochondrial",Prdx5
19.01935768,18.77934074,19.62651062,20.44748306,19.27673721,19.32018852,19.62950325,19.99479485,19.45697594,19.27975655,19.94563866,19.88573456,18.73466301,19.13966179,19.4884243,20.17279816,,,+,BV2 + IL10_BV2 CONTROL,+,BV2 + LPS_BV2 CONTROL,22,22,22,162.31,195,0.013187181,0.00780344,0.039083555,1.609372081,0.550585747,2.981697606,2.62381598,1.003269196,5.031046505,Q00612;Q3TNL1;A3KG36,Glucose-6-phosphate 1-dehydrogenase X;Glucose-6-phosphate 1-dehydrogenase,G6pdx
17.70664406,17.44483757,17.26517487,16.22558403,15.97976017,16.88810158,16.81440735,17.27202797,18.00585556,16.94535255,18.82124519,16.33005905,16.66747284,17.76428795,17.09794998,16.61381912,,,,,,,9,9,9,14.749,27,0.124621001,0.170711756,0.332879197,0.258538822,0.40976119,0.630855177,0.403002912,-0.479560614,-0.915229705,Q00PI9,Heterogeneous nuclear ribonucleoprotein U-like protein 2,Hnrnpul2
19.98926163,20.06815338,19.99562454,20.30774689,19.95928955,20.12047577,19.96677017,20.47387695,20.3395195,19.96366882,20.76425552,20.1692543,19.80503464,20.3807869,20.03590584,20.00305748,,,,,,,33,33,33,199.78,315,0.325482398,0.109994888,0.766179294,0.318422172,0.16736269,0.752228811,0.690875752,0.215207577,1.425987088,Q01853;Q8BNF8,Transitional endoplasmic reticulum ATPase,Vcp
21.1754818,21.2822361,21.22723198,21.39937019,21.31617165,21.09886169,21.29854774,21.73661423,21.40561485,21.05761719,21.91612053,21.31113434,21.0941658,21.24312973,21.19309998,21.32865906,,,,,,,22,22,22,230.54,407,0.381330921,-0.077397346,-0.874261745,0.380751673,0.160891533,0.873159813,0.80265981,0.19608593,1.614613064,Q03265;D3Z6F5,"ATP synthase subunit alpha, mitochondrial;ATP synthase subunit alpha",Atp5a1
14.49729061,15.25377369,16.80989456,16.24350929,15.02993393,15.3690176,17.5139904,17.174263,15.04435158,15.62867355,17.12555504,16.08187866,15.09498501,15.12315178,16.05473137,16.24308014,,,+,BV2 + IL10_BV2 CONTROL,+,BV2 + LPS_BV2 CONTROL,4,4,4,11.546,8,1.281780463,0.427013874,2.414313737,2.926106694,1.959402561,5.767590241,2.74234519,1.519042492,5.311447949,Q03963;Q91YN2;Q78E06,"Interferon-induced, double-stranded RNA-activated protein kinase",Eif2ak2
17.79721832,18.19436264,19.5260601,18.17621231,17.79392052,17.66546059,19.24787712,18.8262825,19.00308418,17.56502724,19.71291924,17.67424774,18.01557922,17.5695591,19.32976532,17.32632446,,,+,BV2 + IL10_BV2 CONTROL,,,9,9,9,50.237,39,0.584150298,-0.403848171,-1.242160919,2.267868649,1.301704884,4.247203917,0.131219996,-0.151683807,-0.348691535,Q04447,Creatine kinase B-type,Ckb
18.31260872,17.70482254,17.4279995,17.25478935,18.24097824,17.12585831,18.29154015,17.88560104,17.9415741,17.58071518,18.92294502,17.48132706,17.66871834,18.65585136,17.36879539,17.38118744,,,,,+,BV2 + LPS_BV2 CONTROL,8,8,6,13.995,33,0.329932888,-0.274158001,-0.77493778,0.032821688,-0.038149834,-0.095259624,1.440642388,-0.540243626,-2.685815619,Q04750,DNA topoisomerase 1,Top1
14.29236698,15.88070774,14.49969101,16.71679306,14.46384144,16.37446213,15.2779541,14.43164635,17.14260483,16.4962616,15.75874329,16.58375931,16.61496925,14.63423824,14.36262131,16.38127327,,,,,,,2,2,2,4.4504,1,0.094106987,0.217971802,0.257793897,0.350616656,-0.653693199,-0.815299134,0.170963048,0.399922371,0.44110799,Q04899;Q0VDL5,Cyclin-dependent kinase 18,Cdk18
18.18412971,18.01672173,18.53632355,17.38329887,17.82997131,17.28960419,18.00168228,18.60682487,17.38253975,17.3917141,14.17695236,17.37508965,17.62948418,18.42148209,17.80882645,18.15783119,,,,,,,5,5,3,13.837,30,0.025206852,0.023349285,0.07374373,0.252766498,-0.625585079,-0.618837536,0.134801954,0.124229908,0.357215443,Q05144;A0A2R8VHH0,Ras-related C3 botulinum toxin substrate 2,Rac2
21.26950836,21.78831482,22.46141434,20.9207077,21.1437645,20.96508026,23.20681381,21.2418499,21.92571449,20.85201454,21.78520584,20.11629295,21.77124596,21.4895916,22.42090607,21.34959602,,,+,BV2 + IL10_BV2 CONTROL,,,6,6,6,74.391,261,0.380214086,-0.253808022,-0.872136799,1.45505775,0.941026688,2.710762336,0.93755986,-0.620446682,-1.83947404,Q05816;Q3TLH6,"Fatty acid-binding protein, epidermal",Fabp5
16.74701309,16.22921371,16.80687714,16.59890938,17.07535362,16.42744446,16.04435158,17.079422,17.19219589,16.56780815,18.13435555,16.66386414,16.40229607,16.81152534,16.4485836,15.8727951,,,,,,,6,6,6,16.575,17,0.793823824,-0.345216751,-1.599803787,0.00296701,0.004327297,0.008894736,0.436610907,-0.300467014,-0.977828313,Q05D44,Eukaryotic translation initiation factor 5B,Eif5b
16.9401989,19.20191765,17.99391174,19.35640526,17.37738037,18.6906395,16.77198029,17.51945114,17.93704033,19.39947319,19.08462143,18.99887657,16.7244072,17.9226532,17.5529995,18.32016563,+,BV2 + TGFB_BV2 CONTROL,,,+,BV2 + LPS_BV2 CONTROL,5,5,5,26.083,30,1.981699326,1.558914185,3.671920084,0.502741597,0.60612154,1.098158884,1.441068204,1.303967953,2.686551707,Q9EPJ9;Q05DE0;V9GXM1;Q6PB94;Q3TGS9;V9GWV1;Q9EPJ9-2,ADP-ribosylation factor GTPase-activating protein 1,Arfgap1
16.061203,15.28681087,16.82351685,15.2569828,16.09840202,15.77424622,16.56100464,16.7265377,17.21522903,15.71655178,16.75642586,15.75381756,15.57231522,17.37330627,16.31605148,15.58493328,,,,,,,3,3,3,6.7576,13,0.130142795,-0.199058533,-0.346120086,0.466275453,0.377462387,1.032235483,0.376438561,-0.406219482,-0.864943005,Q06138;Q8K312,Calcium-binding protein 39,Cab39
18.03606606,19.25425911,18.05610847,18.95529175,17.96087265,18.40972328,18.73790169,18.91491127,18.38856316,18.87207413,19.68589211,17.79449272,18.097332,19.52753067,18.97216606,19.22839546,+,BV2 + TGFB_BV2 CONTROL,,,,,2,2,2,4.6621,23,1.861115796,0.895188332,3.44192581,1.110861675,0.742308617,2.127552337,0.926681986,0.602564335,1.821397863,Q06185;Q5EBI8;Q8BTB6,"ATP synthase subunit e, mitochondrial",Atp5i;Atp5k
19.24388504,18.55580902,18.73476219,18.76169395,19.23645401,18.25109482,19.32483101,20.07561493,18.9304142,19.23995209,20.29299927,18.66844177,18.74622536,18.49740028,18.67844963,18.85361481,,,,,,,10,10,10,31.563,54,0.823440299,-0.403180599,-1.649389972,0.222352014,0.218515873,0.554461847,0.050330332,0.050596714,0.143526698,Q61263;Q06EZ3;A0A087WNN8;Q8C795,Sterol O-acyltransferase 1;O-acyltransferase,Soat1
15.87814713,16.49444962,16.58707428,16.57512474,16.40427589,16.55617714,16.15285873,16.79639435,16.73687744,17.2998333,17.56391144,17.57562828,17.08565903,16.73582077,16.21873283,16.37261009,,,,,,,7,7,7,16.252,19,0.33107494,0.245330334,0.777180986,0.091729963,0.104404449,0.251799229,0.355982116,0.303699493,0.825680188,Q07417,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",Acads
16.74083519,13.5966053,13.67470455,17.55861473,17.55741882,13.58206749,14.85306168,14.10083103,17.25174141,17.09908104,17.78806877,14.13003159,17.21750259,14.03614235,16.88583946,13.81889629,+,BV2 + TGFB_BV2 CONTROL,,,+,BV2 + LPS_BV2 CONTROL,1,1,1,2.7712,2,1.634654292,-2.613400459,-3.026826925,0.711420513,-1.391455889,-1.460895595,1.351370724,-2.289781094,-2.532526609,Q08857;Q3U6Y9;Q8C6Z4;Q3UC79;Q3TA14,Platelet glycoprotein 4,Cd36
18.43693161,17.81196404,17.84885597,17.79816818,19.86987686,17.77249527,17.80139351,13.89233303,18.06471062,18.0297718,18.7171936,13.64007378,17.76467705,17.82544327,14.45406628,17.01976395,,,,,+,BV2 + LPS_BV2 CONTROL,1,1,1,-2,1,0.696528025,-0.67413044,-1.435603994,0.597468875,-1.328671694,-1.265369067,1.352870314,-2.9464643,-2.535085545,Q08ED6,,Gm2837
17.71142578,18.10635757,18.94452286,18.19542122,18.29234886,18.70775604,17.93600464,17.68298149,18.02561569,18.5666256,18.87071991,15.93166065,18.20791054,18.27498817,18.13485718,17.44604874,,,,,,,5,5,5,8.1682,25,0.968413336,0.354606628,1.890723874,0.699766891,0.412200928,1.441110185,0.723155972,-0.745297194,-1.48078031,Q9CQA3;Q0QEZ4;Q3TE45;Q9Z1Z5,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",Sdhb
15.36440849,16.11607933,17.2125721,15.63379002,16.5459156,15.38228607,17.17406654,16.61439323,15.71185493,15.82169914,15.84436226,15.495574,15.66102695,15.82587814,16.42966843,14.38788223,,,,,,,3,3,3,6.8562,6,0.040350689,-0.034315825,-0.116214523,1.057228885,0.844365835,2.038272115,0.221219353,-0.287891626,-0.552028337,Q11136,Xaa-Pro dipeptidase,Pepd
17.42193413,17.13450623,17.83355713,16.74635696,17.12857819,16.65438461,17.71169472,17.18427467,17.46395493,17.45851898,18.44499779,16.72454071,16.94535255,17.21769333,17.81515884,15.4724369,,,+,BV2 + IL10_BV2 CONTROL,,,11,11,11,20.495,34,0.24003016,-0.123679161,-0.592101061,1.855059662,0.711397171,3.430549608,0.926619484,-0.708052635,-1.821293986,Q1MWP8;Q9EQP2;Q91VL7;Q3TWP9;Q1MWP9;Q3TQ74,EH domain-containing protein 4,Ehd4
19.45915985,19.10344124,20.17864609,19.38948822,19.39778328,19.90691948,19.61611748,19.2769413,19.84570503,19.09210205,20.29299927,19.12083054,19.64637184,20.00689507,19.36226082,19.08009911,,,,,+,BV2 + LPS_BV2 CONTROL,6,6,6,18.996,72,0.080458237,-0.059915543,-0.223063032,0.517533883,0.275250912,1.124628563,1.615101134,-0.370415211,-2.991904579,Q99020;Q3TMZ8;Q9D6G1;Q80XR6;Q20BD0,Heterogeneous nuclear ribonucleoprotein A/B,Hnrnpab
15.53299522,16.49219704,13.95317745,16.75564384,15.47668266,15.93306828,15.54831028,15.30271053,15.84803581,15.95221806,13.74099731,16.25725937,15.78015518,16.6767292,16.1000061,16.03825378,+,BV2 + TGFB_BV2 CONTROL,,,,,2,2,2,4.3429,4,1.5508332,0.604085922,2.87803757,0.672922849,-0.823844433,-1.395372696,0.652578661,0.428999662,1.360544934,Q9DCZ4;Q3KNM9;Q9DCZ4-2;Q9DCZ4-3,Apolipoprotein O,Apoo
17.84659195,18.15199852,17.77378273,17.14837646,17.781744,17.78698349,18.36033249,17.87207413,18.07853699,16.79588699,17.48581314,16.60079765,17.42832756,17.58409691,17.79930687,17.85519791,,,,,,,6,6,6,54.005,53,0.265243803,-0.204058647,-0.644739139,0.116313601,0.071008682,0.312766216,0.582023718,-0.414688587,-1.238447076,Q9CZ44;Q3KQQ1;Q9CZ44-3;A2AT02;Q9CZ44-2,NSFL1 cofactor p47,Nsfl1c
19.4504261,19.01127052,19.23071861,19.51171494,19.6118927,19.12267685,18.74779892,20.03362274,19.79125214,19.34579086,20.2782135,18.45342255,19.05133629,19.2161541,19.15652275,18.81349945,,,,,,,12,12,6,36.937,108,0.881886913,-0.302253723,-1.746888564,0.12729623,-0.122913361,-0.339306734,0.2951626,-0.273161888,-0.705759877,Q8VDW0;Q3UVN0;Q3T9L0;Q3U837;Q3TPL7;Q3TIE4;D6RHT5,ATP-dependent RNA helicase DDX39A,Ddx39a;Ddx39
17.40723419,17.03874779,17.21352196,18.3649559,17.65662003,18.46487236,17.29365158,17.06959724,16.87951088,17.49662018,18.41959,17.7112236,16.60018921,17.10686874,17.42988014,17.7286644,,,,,,,5,5,5,18.485,29,0.426537011,0.390888691,0.959176891,0.57477306,0.453272343,1.2257671,0.810906883,0.58272171,1.628423171,Q9QZD9;Q3T9Y8,Eukaryotic translation initiation factor 3 subunit I,Eif3i
16.16124916,15.1182518,15.90303421,15.95914173,16.7799511,13.5189991,15.32685089,15.82828522,15.52493954,15.72037792,15.03139973,16.80397987,15.82374001,15.48630047,15.02851009,15.48551464,,,,,,,1,1,1,3.032,4,1.015092462,-1.111487627,-1.968247821,1.162088679,-0.750021219,-2.213074892,0.047947751,-0.053239584,-0.137052621,Q3TA68;Q6NSU4;Q8VDN1;Q505Q0;Q3TAQ9,,Wdr36
17.92752266,15.34245682,16.50126266,15.09613895,17.60617447,14.91200066,14.06617546,15.45153332,16.65200424,15.39683914,15.47291279,15.59691811,15.89254284,15.29426193,15.33772659,13.97803974,+,BV2 + TGFB_BV2 CONTROL,+,BV2 + IL10_BV2 CONTROL,+,BV2 + LPS_BV2 CONTROL,3,3,3,9.0886,6,2.019711043,-1.783171415,-3.745857181,1.308896784,-1.675041676,-2.46025532,1.821790303,-1.988903522,-3.368339953,Q9CPP0;Q3TAH3,Nucleoplasmin-3,Npm3
16.47861099,18.67583275,17.22740936,18.72170639,16.83553314,17.99992371,16.82413864,17.84781647,17.19662094,18.67048264,18.95693779,19.11657333,17.53814316,17.07085419,16.47289658,18.8553791,+,BV2 + TGFB_BV2 CONTROL,,,+,BV2 + LPS_BV2 CONTROL,2,2,2,7.49,25,1.312474702,1.092046261,2.466328336,0.244009563,0.358118534,0.600487952,2.405001982,1.623141766,4.53946368,Q61462;Q3TAM0;Q61462-2,Cytochrome b-245 light chain,Cyba
21.85513687,21.91688728,21.85627747,22.16493607,21.84827423,23.15497589,22.02252388,22.09329414,21.86653709,22.97198677,22.71101761,22.58559227,21.67740822,22.3543129,21.6591835,21.90161324,+,BV2 + TGFB_BV2 CONTROL,,,+,BV2 + LPS_BV2 CONTROL,12,12,12,127.2,148,1.467246431,0.787701607,2.731900621,0.48964328,0.25041151,1.074593409,1.320036128,0.374519825,2.479171636,Q99P91;Q3TXG7;Q3TWC7;Q3TBB0;Q3TAV1;Q8BVA0;Q3UE75,Transmembrane glycoprotein NMB,Gpnmb
16.56966209,16.43872643,16.94523811,16.78736687,17.05483818,16.99357986,16.37254143,17.49443436,16.4903965,16.81240273,17.56703568,16.74386215,16.49555779,16.582304,16.93399048,16.46908569,,,,,,,7,7,5,26.099,14,0.109619632,0.054139614,0.296385318,0.494190717,0.302087784,1.082788732,0.373846644,0.221073627,0.859995137,Q9D662;Q3UKB4;Q3TYS4;Q3TAW4;Q3TIS3;Q8CDS4,Protein transport protein Sec23B,Sec23b
19.23584557,17.7621479,20.30284882,19.67086411,19.53672218,18.61862946,20.14170837,19.2250576,19.65426254,18.55678368,20.29154015,18.8548317,18.70627403,18.57655144,19.78433418,19.34592056,+,BV2 + TGFB_BV2 CONTROL,+,BV2 + IL10_BV2 CONTROL,,,25,25,23,161.86,173,1.655953882,-0.904747963,-3.065022771,1.878663982,0.846831799,3.474981213,0.011338696,-0.00910759,-0.03367378,Q3TRM8;Q3TQE0;Q3TBG9;Q3TCB2;E9Q3Z4;Q3TVQ4;Q149C8;Q08EC2;E9Q8S8,Hexokinase-3;Hexokinase,Hk3
15.18254948,13.64989662,15.02673912,13.13107586,14.91092396,14.70366669,14.454813,15.56733227,15.90383434,15.0259037,15.57051945,13.92652798,14.4073658,15.30684471,15.61634827,15.00715828,,,,,,,1,1,1,3.0821,2,0.394186751,-0.429590464,-0.898623958,0.056119148,0.065936565,0.159138535,0.505769807,-0.693144798,-1.103589769,Q80WC7;Q3TBU7;Q3U2K8;Q80WC7-2,Arf-GAP domain and FG repeat-containing protein 2,Agfg2
14.99466324,15.3167057,18.04211807,15.17121601,14.92304897,14.5275383,13.73369122,14.51812649,14.46066189,15.01236248,14.29954815,13.50023746,13.3573513,13.90030098,14.26775932,14.50624561,,,,,,,12,1,1,-2,1,0.207774352,0.255295515,0.522930576,0.249977086,0.651847839,0.613008153,0.006530224,-0.009974957,-0.019497961,Q3TC17,,Ctsb
16.71732903,17.07598114,16.87075043,18.30001259,17.15580559,18.86616898,18.18301582,17.54615593,17.27466965,18.57584953,18.33079529,17.84708214,17.47524261,17.41162682,17.50920296,17.47745705,,,,,+,BV2 + LPS_BV2 CONTROL,7,7,7,34.717,44,0.901587358,0.826644897,1.779673945,0.749693688,0.567679405,1.525611243,1.381618584,0.636915207,2.584244,Q3TC93;A0A1W2P6R8,HCLS1-binding protein 3,Hs1bp3
15.92263126,13.9520483,15.52781296,15.83148003,14.76060963,15.97991657,15.44365597,16.08605385,15.71614933,16.12571526,15.7239809,15.3326664,15.49791431,15.51548386,15.50751591,15.63982105,,,,,,,2,2,2,3.9043,3,0.050915799,-0.081035137,-0.145113186,0.108459247,0.0764153,0.293529469,0.358347376,0.248179197,0.830245275,Q8R5L3;Q3TC98;Q8BUJ2;Q8BY36;Q3URK7;Q6ZQ51;Q8R5L3-2,Vam6/Vps39-like protein,Vps39;mKIAA0770
13.51370811,16.87867355,15.70468712,17.28220177,15.99322605,16.92520714,15.66927242,15.59825611,15.76528645,15.5280571,16.88702965,14.10365582,15.85820007,16.34746552,15.805089,16.1681633,,,,,,,2,2,2,5.0247,3,0.8449015,1.137245655,1.68523864,0.510974582,0.733914375,1.112909458,0.229445032,0.505464077,0.569640186,Q9WUR2;Q3TCD4;Q9WUR2-2;Q78JN3;E9PY42,"Enoyl-CoA delta isomerase 2, mitochondrial",Eci2;Eci3
18.75260925,18.36140442,19.23981285,18.76156425,18.97924614,18.66916847,18.83368111,19.02407455,18.68411255,17.96019363,19.58405876,17.43680954,17.94957542,19.16319847,18.90271568,18.76535797,,,,,,,14,14,14,69.645,116,0.055152046,-0.052894592,-0.156541814,1.001537611,0.548681259,1.945733953,0.080659685,-0.094434261,-0.223581208,Q9WV32;Q3U094;Q3TCE7;Q91Z25;Q3TBA2,Actin-related protein 2/3 complex subunit 1B,Arpc1b
17.5983429,19.10878563,17.50284767,19.42240524,17.19815636,18.29764175,16.60721397,18.57806396,18.97070694,18.54343987,19.25474167,16.52895737,17.18320847,19.01209068,18.0885601,18.75130272,,,,,,,5,5,5,79.257,33,1.131378453,1.002885818,2.161770673,0.064082092,0.12573719,0.180349487,0.329004281,0.582578659,0.773112522,Q9R0P9;Q3TCH2;I7ENE7,Ubiquitin carboxyl-terminal hydrolase isozyme L1;Ubiquitin carboxyl-terminal hydrolase,Uchl1
17.84952736,16.86930466,18.41233063,17.43867874,17.43167686,17.69499779,15.01805496,16.78953362,17.73931885,14.50353909,18.62385368,18.20972061,17.04793358,17.26233292,17.86090469,16.97790527,,,,,,,3,3,3,25.443,8,0.600515639,-0.934570551,-1.270666045,0.015159226,-0.038328171,-0.044831078,0.174303026,-0.163154602,-0.448671715,Q62523;Q7TQE2;Q8CBM0;Q3TCR9;A0A0N4SVD2;A0A0N4SUX7;A0A0N4SVP4,Zyxin,Zyx
18.62142181,17.98426247,18.04740143,18.22246552,18.62706375,18.37784576,17.86066246,17.9989872,18.80678177,18.84101105,19.46177864,18.24928856,18.54151344,18.29562569,17.83953667,17.62299538,,,,,+,BV2 + LPS_BV2 CONTROL,11,11,11,45.689,43,0.721627087,-0.274508953,-1.47819192,0.385346643,-0.346850395,-0.881890891,2.162612831,-0.625761032,-4.030444877,Q9QUR6;Q3TCS0;Q8C6A3;Q3TQ97,Prolyl endopeptidase,Prep
14.42300415,15.74837589,15.69209766,13.95601559,15.46397114,15.86645794,13.29499531,14.95446873,16.23423767,16.6132431,14.55573845,14.99695873,14.57287598,15.87103844,15.93976307,15.68455696,,,,,,,1,1,1,2.5027,4,0.930091517,0.851256609,1.827064157,0.157571253,-0.302873611,-0.410478273,0.197037344,-0.275522232,-0.499402854,Q9EQN3;Q8BV82;Q8BYC5;Q3U4M0;Q3U1U6;Q3TCX6,TSC22 domain family protein 4,Tsc22d4
15.49404335,16.12117004,16.24866867,15.41041851,14.86812973,15.52273464,14.2970314,13.8480463,15.39043808,15.66702843,15.78828526,15.3984766,14.77865696,16.01334381,13.3204813,15.37856579,+,BV2 + TGFB_BV2 CONTROL,,,,,3,3,3,7.6812,1,1.643856944,0.698252201,3.043309773,0.116709719,-0.219200373,-0.313730625,0.1070891,-0.123940229,-0.290151088,Q3U1P9;Q3TD13;Q6KAS4;Q9QXH4,Integrin alpha-X,Itgax
18.34732819,17.94655228,18.02339745,17.91128731,18.39715576,18.38237,16.46832085,17.2191124,18.66511345,18.66504478,18.27535248,18.14902306,18.22142601,18.07420349,17.39874458,17.75590515,,,,,+,BV2 + LPS_BV2 CONTROL,6,6,6,58.486,26,0.320053416,-0.140713215,-0.755458219,1.092644366,-0.866302013,-2.097202032,1.604779099,-0.648923874,-2.973522837,Q8BGD9;Q3TDD8;Q3UGC0;Q3TSY9;Q3TLQ9;Q3THB0;B2RWE8,Eukaryotic translation initiation factor 4B,Eif4b
17.21816635,16.7536869,16.80825996,16.40555763,17.29221344,16.29048729,16.7644825,16.74635696,16.81415749,16.29255486,16.54966354,16.99269485,16.08518219,16.56880188,16.83590317,17.22392654,,,,,,,8,8,8,10.006,22,0.593630929,-0.376047134,-1.258690228,0.151894959,-0.112852573,-0.39734399,0.010583339,-0.010295868,-0.031456861,Q8BWY3;Q3U6V5;Q3TL10;Q3TF02;Q3TDF8;P70199,Eukaryotic peptide chain release factor subunit 1,Etf1
15.88581562,16.86544418,17.13771248,15.75942039,15.82177353,14.58243561,17.39422798,15.88297749,15.94516945,16.2486496,15.16921997,15.58178902,16.38660431,15.96844196,15.78440475,15.77380848,,,,,,,3,3,3,9.2591,5,0.066793604,-0.093597889,-0.187504521,0.27181194,0.36155057,0.658263207,0.930385335,-0.260341883,-1.827552429,Q9ER00;Q3TDG9;Q3TIL5,Syntaxin-12,Stx12
16.54286575,16.24637032,16.2340126,17.63424301,14.39719963,17.42791748,13.75759602,13.71485996,16.86084366,15.87879372,13.24918365,14.25700283,15.60351086,17.08160782,14.57083035,16.45895195,,,,,,,2,2,2,8.7312,3,0.573871402,0.807567358,1.224188362,0.813938582,-1.39819932,-1.633497076,0.115734637,-0.334840536,-0.311355661,Q8BP92;Q3TE95,Reticulocalbin-2,Rcn2
18.30278206,17.81934357,18.52573395,18.62346077,18.27998161,17.3289547,17.82152557,18.37186241,18.51040077,17.93306732,19.53624725,17.98781967,17.84824371,17.3778038,18.50249863,18.13575935,+,BV2 + TGFB_BV2 CONTROL,,,,,17,17,17,32.81,69,1.620310419,-0.620559692,-3.001195398,0.422282874,0.361149311,0.951272351,0.08140989,0.044373512,0.225509423,Q91V92;Q3V117;Q3UEA1;Q3TED3,ATP-citrate synthase,Acly
16.43187332,16.4913826,17.10041618,16.46913338,16.85866165,15.80319786,15.90001774,17.26361847,16.75720787,16.42084885,17.63658142,16.12389946,16.49017715,16.41478348,16.29924393,16.64835739,,,,,,,5,5,5,21.606,9,0.940143128,-0.351926804,-1.843766059,0.089583956,0.099584818,0.246367948,0.010649143,-0.008227825,-0.031650138,Q3TET5;Q9CXT8,Mitochondrial-processing peptidase subunit beta,Pmpcb
17.57651329,18.21494484,19.05848885,18.70833015,18.85759926,18.811306,17.66379356,18.29409981,18.64814758,18.7280674,18.33276176,18.19181061,18.82910347,17.90524673,18.66056061,18.25847435,,,,,,,3,3,3,17.26,32,0.059826089,-0.062949657,-0.169050113,0.040099806,-0.048939705,-0.115521203,0.132613303,-0.11466217,-0.352012032,Q9WUM4;Q5PPQ7;Q3TEU8;Q3TF74,Coronin-1C;Coronin,Coro1c
17.79892731,16.75355721,17.33821487,17.01585007,17.94128799,17.19700623,17.13651085,16.91613579,18.02209663,17.50672531,19.0263176,17.00831985,18.12252426,17.84958839,17.66233444,16.64004707,+,BV2 + TGFB_BV2 CONTROL,,,+,BV2 + LPS_BV2 CONTROL,7,7,7,47.047,42,1.422691466,-0.644489765,-2.654829022,0.160931673,-0.180364609,-0.41821072,4.151346766,-1.076120853,-9.658791347,Q3TF18;Q3U868;Q921K2;Q3UJ03;Q3TX36;Q3TIV3;Q3TM68;P11103,Poly [ADP-ribose] polymerase 1,Parp1
